cName,cType,每秒字节数,服务器地理位置,客户端地理位置,客户端端口,服务器,客户端,请求字节数,响应时间,请求接收端,客户端网段,请求发起端,开始时间
="2408:8649:5300:1:0:0:0:dex20xmapsystm.icbc.com.cn",="1(A)",="340.00 Bps",="中国",="中国",="54507",="2409:871E:8200:4::FFFB",="2408:8000:D501:F04::1",="144.00 B",="1.08ms",="2409:871E:8200:4::FFFB",="未知网段",="2408:8000:D501:F04::1",="2022-10-22 10:42:59.152686784"
="2408:872f:a00:7:0:0:0:295x5459xmapsystm.icbc.com.cn",="1(A)",="344.00 Bps",="中国",="中国",="45793",="2409:871E:8200:4::FFFB",="2408:8000:6001:7001::B",="146.00 B",="885.29us",="2409:871E:8200:4::FFFB",="未知网段",="2408:8000:6001:7001::B",="2022-10-22 10:42:50.834447691"
="118-213-93-177x4741xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="51792",="2409:871E:8200:4::FFFB",="240E:44:4001:8001::73",="147.00 B",="982.49us",="2409:871E:8200:4::FFFB",="未知网段",="240E:44:4001:8001::73",="2022-10-22 10:42:43.839410384"
="118-213-93-177x9438xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="51787",="2409:871E:8200:4::FFFB",="240E:44:4001:8001::73",="147.00 B",="976.65us",="2409:871E:8200:4::FFFB",="未知网段",="240E:44:4001:8001::73",="2022-10-22 10:42:40.298372175"
="113-201-239-227x6885xmapsystm.icbc.com.cn",="1(A)",="336.00 Bps",="中国",="中国",="64839",="2409:871E:8200:4::FFFB",="2408:8001:B043::2003",="148.00 B",="788.48us",="2409:871E:8200:4::FFFB",="未知网段",="2408:8001:B043::2003",="2022-10-22 10:42:37.561454518"
="113-201-239-227x8852xmapsystm.icbc.com.cn",="1(A)",="336.00 Bps",="中国",="中国",="64961",="2409:871E:8200:4::FFFB",="2408:8001:B043::2003",="148.00 B",="971.45us",="2409:871E:8200:4::FFFB",="未知网段",="2408:8001:B043::2003",="2022-10-22 10:42:34.314588915"
="120-221-66-137x3821xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="52981",="2409:871E:8200:4::FFFB",="2409:803C:2001:8010::126",="147.00 B",="976.08us",="2409:871E:8200:4::FFFB",="未知网段",="2409:803C:2001:8010::126",="2022-10-22 10:42:30.983342262"
="117-149-139-169x2336xmapsystm.icbc.com.cn",="1(A)",="324.00 Bps",="中国",="中国",="37161",="2409:871E:8200:4::FFFB",="2409:8028:2003:8000::3A",="136.00 B",="912.57us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8028:2003:8000::3A",="2022-10-22 10:42:28.115992809"
="120-221-66-137x8144xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="51567",="2409:871E:8200:4::FFFB",="2409:803C:2002:802A::182",="147.00 B",="1.14ms",="2409:871E:8200:4::FFFB",="未知网段",="2409:803C:2002:802A::182",="2022-10-22 10:42:27.276940154"
="120-226-148-222x5804xmapsystm.icbc.com.cn",="1(A)",="324.00 Bps",="中国",="中国",="27396",="2409:871E:8200:4::FFFB",="2409:8050:2000:1101::27",="136.00 B",="943.04us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8050:2000:1101::27",="2022-10-22 10:42:23.857859140"
="2408:873c:4810:6:0:0:0:222x3490xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="36215",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::8",="147.00 B",="976.96us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::8",="2022-10-22 10:42:11.868053754"
="2409:8c20:bea1:1:1:0:0:a4x6304xmapsystm.icbc.com.cn",="1(A)",="344.00 Bps",="中国",="中国",="50181",="2409:871E:8200:4::FFFB",="2409:8020:2000:824::9",="146.00 B",="988us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:824::9",="2022-10-22 10:41:36.987433882"
="2409:8c20:bea1:1:1:0:0:a4x7483xmapsystm.icbc.com.cn",="1(A)",="344.00 Bps",="中国",="中国",="36043",="2409:871E:8200:4::FFFB",="2409:8020:2000:824::B",="146.00 B",="916.66us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:824::B",="2022-10-22 10:41:32.841913911"
="110-52-59-66x9671xmapsystm.icbc.com.cn",="1(A)",="330.00 Bps",="中国",="中国",="59209",="2409:871E:8200:4::FFFB",="2408:8001:2000:1::52A",="145.00 B",="1.08ms",="2409:871E:8200:4::FFFB",="未知网段",="2408:8001:2000:1::52A",="2022-10-22 10:41:30.172503601"
="2409:8c20:bea1:1:1:0:0:a4x628xmapsystm.icbc.com.cn",="1(A)",="342.00 Bps",="中国",="中国",="47340",="2409:871E:8200:4::FFFB",="2409:8020:2000:824::9",="145.00 B",="926.7us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:824::9",="2022-10-22 10:41:29.277247574"
="240e:908:103:200:0:0:0:f0x9807xmapsystm.icbc.com.cn",="1(A)",="344.00 Bps",="中国",="中国",="11609",="2409:871E:8200:4::FFFB",="240E:41:1:10::3",="146.00 B",="912.58us",="2409:871E:8200:4::FFFB",="未知网段",="240E:41:1:10::3",="2022-10-22 10:40:59.384569099"
="2409:8c5e:5000:c:0:0:0:50x8806xmapsystm.icbc.com.cn",="1(A)",="344.00 Bps",="中国",="中国",="39758",="2409:871E:8200:4::FFFB",="2409:805E:2000:2::11",="146.00 B",="886.07us",="2409:871E:8200:4::FFFB",="未知网段",="2409:805E:2000:2::11",="2022-10-22 10:40:36.103885961"
="2408:8722:f010:0:0:0:0:52x9997xmapsystm.icbc.com.cn",="1(A)",="356.00 Bps",="中国",="中国",="57189",="2409:871E:8200:4::FFFB",="2408:8001:100:3015::3",="158.00 B",="929.49us",="2409:871E:8200:4::FFFB",="未知网段",="2408:8001:100:3015::3",="2022-10-22 10:40:35.721019524"
="36-156-38-108x1318xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="32915",="2409:871E:8200:4::FFFB",="2409:8020:2000:824::8",="134.00 B",="918.25us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:824::8",="2022-10-22 10:40:32.499206622"
="219-157-125-240x263xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="50780",="2409:871E:8200:4::FFFB",="2408:8001:100:4006::3",="135.00 B",="905.81us",="2409:871E:8200:4::FFFB",="未知网段",="2408:8001:100:4006::3",="2022-10-22 10:40:28.678027357"
="2409:8c60:2400:0:0:0:0:85ex3887xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="50442",="2409:871E:8200:4::FFFB",="2409:8060:20EA:113::2",="147.00 B",="904.81us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8060:20EA:113::2",="2022-10-22 10:40:25.085334283"
="122-225-28-226x7220xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="34194",="2409:871E:8200:4::FFFB",="240E:1C:6200:1::6",="135.00 B",="1.07ms",="2409:871E:8200:4::FFFB",="未知网段",="240E:1C:6200:1::6",="2022-10-22 10:40:20.606548987"
="2409:8c60:2400:0:0:0:0:85ex7686xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="33974",="2409:871E:8200:4::FFFB",="2409:8060:20EA:111::1",="147.00 B",="992.95us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8060:20EA:111::1",="2022-10-22 10:40:08.703255782"
="2409:8c60:2400:0:0:0:0:85ex3639xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="58128",="2409:871E:8200:4::FFFB",="2409:8060:20EA:111::1",="147.00 B",="990.72us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8060:20EA:111::1",="2022-10-22 10:39:56.384789687"
="45-115-167-32x1847xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="60824",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::A",="134.00 B",="867.1us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::A",="2022-10-22 10:39:51.196781689"
="36-156-127-62x2797xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="51844",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::A",="134.00 B",="956.45us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::A",="2022-10-22 10:39:47.553387770"
="45-115-167-32x4908xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="47289",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::A",="134.00 B",="814.99us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::A",="2022-10-22 10:39:44.573617549"
="36-156-127-62x2739xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="60119",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::B",="134.00 B",="743.74us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::B",="2022-10-22 10:39:44.427780059"
="45-115-167-32x9202xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="47566",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::A",="134.00 B",="879.12us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::A",="2022-10-22 10:39:42.906287433"
="45-115-167-32x5454xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="46228",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::9",="134.00 B",="917us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::9",="2022-10-22 10:39:40.873784008"
="221-178-32-194x1335xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="49977",="2409:871E:8200:4::FFFB",="2409:8060:20EA:113::2",="135.00 B",="971.29us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8060:20EA:113::2",="2022-10-22 10:39:17.547031644"
="117-161-179-77x5980xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="44897",="2409:871E:8200:4::FFFB",="2409:8010:2000:1001::22",="135.00 B",="919.01us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8010:2000:1001::22",="2022-10-22 10:39:10.033832727"
="120-240-94-82x3601xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="44371",="2409:871E:8200:4::FFFB",="2409:8057:2000:8FFF:FFFF:FFFF:FFFF:FFE3",="134.00 B",="941.24us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8057:2000:8FFF:FFFF:FFFF:FFFF:FFE3",="2022-10-22 10:38:51.499894581"
="120-240-94-82x4456xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="55220",="2409:871E:8200:4::FFFB",="2409:8057:2000:8FFF:FFFF:FFFF:FFFF:FFEB",="134.00 B",="925.34us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8057:2000:8FFF:FFFF:FFFF:FFFF:FFEB",="2022-10-22 10:38:47.258714311"
="2409:8c04:1005:111d:0:0:0:52x803xmapsystm.icbc.com.cn",="1(A)",="348.00 Bps",="中国",="中国",="54229",="2409:871E:8200:4::FFFB",="2409:8008:2000:33::2",="148.00 B",="958.33us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8008:2000:33::2",="2022-10-22 10:38:44.692837427"
="111-62-90-90x1570xmapsystm.icbc.com.cn",="1(A)",="318.00 Bps",="中国",="中国",="34153",="2409:871E:8200:4::FFFB",="2409:8008:2000:33::2",="133.00 B",="803.94us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8008:2000:33::2",="2022-10-22 10:38:38.791678030"
="110-188-68-204x4213xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="60974",="2409:871E:8200:4::FFFB",="240E:56:4606:8201::3",="135.00 B",="968.6us",="2409:871E:8200:4::FFFB",="未知网段",="240E:56:4606:8201::3",="2022-10-22 10:38:31.997321633"
="111-29-28-161x7999xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="52499",="2409:871E:8200:4::FFFB",="2409:805E:2000:2::5",="134.00 B",="877.41us",="2409:871E:8200:4::FFFB",="未知网段",="2409:805E:2000:2::5",="2022-10-22 10:38:28.218548613"
="36-147-17-79x4108xmapsystm.icbc.com.cn",="1(A)",="318.00 Bps",="中国",="中国",="17996",="2409:871E:8200:4::FFFB",="2409:806C:2000:7200::1103",="133.00 B",="801.59us",="2409:871E:8200:4::FFFB",="未知网段",="2409:806C:2000:7200::1103",="2022-10-22 10:38:17.468947901"
="118-213-93-177x5171xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="40989",="2409:871E:8200:4::FFFB",="240E:44:4001:8001::73",="147.00 B",="864.29us",="2409:871E:8200:4::FFFB",="未知网段",="240E:44:4001:8001::73",="2022-10-22 10:37:47.682179260"
="117-149-139-169x8808xmapsystm.icbc.com.cn",="1(A)",="324.00 Bps",="中国",="中国",="38453",="2409:871E:8200:4::FFFB",="2409:8028:2003:8000::C8",="136.00 B",="825.91us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8028:2003:8000::C8",="2022-10-22 10:37:40.198120816"
="112-67-249-81x879xmapsystm.icbc.com.cn",="1(A)",="330.00 Bps",="中国",="中国",="54916",="2409:871E:8200:4::FFFB",="240E:42:C000:11:0:2:307:103",="145.00 B",="891.48us",="2409:871E:8200:4::FFFB",="未知网段",="240E:42:C000:11:0:2:307:103",="2022-10-22 10:37:38.555219238"
="118-213-93-177x950xmapsystm.icbc.com.cn",="1(A)",="332.00 Bps",="中国",="中国",="52300",="2409:871E:8200:4::FFFB",="240E:44:4001:8001::73",="146.00 B",="817.87us",="2409:871E:8200:4::FFFB",="未知网段",="240E:44:4001:8001::73",="2022-10-22 10:37:38.955576698"
="118-213-93-177x4935xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="34600",="2409:871E:8200:4::FFFB",="240E:44:4001:8001::73",="147.00 B",="961.33us",="2409:871E:8200:4::FFFB",="未知网段",="240E:44:4001:8001::73",="2022-10-22 10:37:34.045230070"
="117-149-139-169x237xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="59879",="2409:871E:8200:4::FFFB",="2409:8028:2003:8000::2A",="135.00 B",="919.05us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8028:2003:8000::2A",="2022-10-22 10:37:31.233642302"
="2408:873c:4810:6:0:0:0:222x1841xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="51029",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::B",="147.00 B",="947.06us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::B",="2022-10-22 10:37:25.178782809"
="2408:8719:84ff:fd20:0:0:0:354x6696xmapsystm.icbc.com.cn",="1(A)",="352.00 Bps",="中国",="中国",="46763",="2409:871E:8200:4::FFFB",="2408:8000:F000:2010::3",="150.00 B",="982.06us",="2409:871E:8200:4::FFFB",="未知网段",="2408:8000:F000:2010::3",="2022-10-22 10:37:02.966994904"
="2409:8c38:c50:508:0:0:0:2b8x9986xmapsystm.icbc.com.cn",="1(A)",="348.00 Bps",="中国",="中国",="34414",="2409:871E:8200:4::FFFB",="2409:8038:2000:108F::1",="148.00 B",="850.17us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8038:2000:108F::1",="2022-10-22 10:36:32.658294015"
="119-6-234-51x2976xmapsystm.icbc.com.cn",="1(A)",="318.00 Bps",="中国",="中国",="25365",="2409:871E:8200:4::FFFB",="2408:8001:7030::3:4F",="133.00 B",="978.46us",="2409:871E:8200:4::FFFB",="未知网段",="2408:8001:7030::3:4F",="2022-10-22 10:35:09.057695039"
="36-156-38-108x1215xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="49144",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::A",="134.00 B",="893.75us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::A",="2022-10-22 10:35:07.666806589"
="45-115-167-32x9464xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="46899",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::9",="134.00 B",="835.35us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::9",="2022-10-22 10:34:55.095287678"
="45-115-167-32x9715xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="38664",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::8",="134.00 B",="879.6us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::8",="2022-10-22 10:34:52.739307767"
="45-115-167-32x1263xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="59290",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::9",="134.00 B",="822.01us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::9",="2022-10-22 10:34:51.230913661"
="36-156-127-62x4891xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="45228",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::8",="134.00 B",="956.52us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::8",="2022-10-22 10:34:49.401564985"
="36-156-127-62x1177xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="53360",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::B",="134.00 B",="982.31us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::B",="2022-10-22 10:34:41.317730480"
="14-29-116-13x7589xmapsystm.icbc.com.cn",="1(A)",="318.00 Bps",="中国",="中国",="34081",="2409:871E:8200:4::FFFB",="240E:5E:4004:8011::2",="133.00 B",="1.1ms",="2409:871E:8200:4::FFFB",="未知网段",="240E:5E:4004:8011::2",="2022-10-22 10:34:34.000399811"
="120-240-94-82x9781xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="34303",="2409:871E:8200:4::FFFB",="2409:8057:2000:8FFF:FFFF:FFFF:FFFF:FF60",="134.00 B",="785.23us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8057:2000:8FFF:FFFF:FFFF:FFFF:FF60",="2022-10-22 10:33:57.139711034"
="221-178-32-194x3997xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="43513",="2409:871E:8200:4::FFFB",="2409:8060:20EA:111::1",="135.00 B",="984.7us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8060:20EA:111::1",="2022-10-22 10:33:54.029095157"
="120-240-94-82x2646xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="45501",="2409:871E:8200:4::FFFB",="2409:8057:2000:8FFF:FFFF:FFFF:FFFF:FF6C",="134.00 B",="956.83us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8057:2000:8FFF:FFFF:FFFF:FFFF:FF6C",="2022-10-22 10:33:51.747634081"
="111-29-28-161x8226xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="50267",="2409:871E:8200:4::FFFB",="2409:805E:2000:2::5",="134.00 B",="886.19us",="2409:871E:8200:4::FFFB",="未知网段",="2409:805E:2000:2::5",="2022-10-22 10:33:39.363761542"
="110-188-68-204x2307xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="11955",="2409:871E:8200:4::FFFB",="240E:56:4606:8201::3",="135.00 B",="974.55us",="2409:871E:8200:4::FFFB",="未知网段",="240E:56:4606:8201::3",="2022-10-22 10:33:33.470456363"
="36-249-67-41x8007xmapsystm.icbc.com.cn",="1(A)",="330.00 Bps",="中国",="中国",="36734",="2409:871E:8200:4::FFFB",="2408:8000:D201:F0B::1",="145.00 B",="884.99us",="2409:871E:8200:4::FFFB",="未知网段",="2408:8000:D201:F0B::1",="2022-10-22 10:33:27.891088047"
="36-147-17-79x6719xmapsystm.icbc.com.cn",="1(A)",="318.00 Bps",="中国",="中国",="14863",="2409:871E:8200:4::FFFB",="2409:806C:2000:7200::1104",="133.00 B",="986.21us",="2409:871E:8200:4::FFFB",="未知网段",="2409:806C:2000:7200::1104",="2022-10-22 10:33:23.875357063"
="117-135-240-112x2610xmapsystm.icbc.com.cn",="1(A)",="324.00 Bps",="中国",="中国",="18612",="2409:871E:8200:4::FFFB",="2409:806A:2010:40::100:3",="136.00 B",="898.62us",="2409:871E:8200:4::FFFB",="未知网段",="2409:806A:2010:40::100:3",="2022-10-22 10:32:51.999721695"
="157-148-131-33x3206xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="63668",="2409:871E:8200:4::FFFB",="2408:8001:3072:7::1",="135.00 B",="901.46us",="2409:871E:8200:4::FFFB",="未知网段",="2408:8001:3072:7::1",="2022-10-22 10:32:42.754512027"
="118-213-93-177x3092xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="35738",="2409:871E:8200:4::FFFB",="240E:44:4001:8001::73",="147.00 B",="920.23us",="2409:871E:8200:4::FFFB",="未知网段",="240E:44:4001:8001::73",="2022-10-22 10:32:39.393199031"
="120-221-66-137x3171xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="40641",="2409:871E:8200:4::FFFB",="2409:803C:2001:8003::2",="135.00 B",="953.05us",="2409:871E:8200:4::FFFB",="未知网段",="2409:803C:2001:8003::2",="2022-10-22 10:32:38.091027001"
="120-221-66-137x7548xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="42030",="2409:871E:8200:4::FFFB",="2409:803C:2002:8028::2",="147.00 B",="908.97us",="2409:871E:8200:4::FFFB",="未知网段",="2409:803C:2002:8028::2",="2022-10-22 10:32:34.810158634"
="116-177-226-71x1324xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="46429",="2409:871E:8200:4::FFFB",="2408:8001:D000:1051::5",="147.00 B",="1.02ms",="2409:871E:8200:4::FFFB",="未知网段",="2408:8001:D000:1051::5",="2022-10-22 10:32:33.132115678"
="113-201-239-227x3754xmapsystm.icbc.com.cn",="1(A)",="336.00 Bps",="中国",="中国",="62051",="2409:871E:8200:4::FFFB",="2408:8001:B043::1001",="148.00 B",="779.56us",="2409:871E:8200:4::FFFB",="未知网段",="2408:8001:B043::1001",="2022-10-22 10:32:31.686851191"
="123-187-31-140x8427xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="63187",="2409:871E:8200:4::FFFB",="240E:41:C000:5::6",="135.00 B",="914.43us",="2409:871E:8200:4::FFFB",="未知网段",="240E:41:C000:5::6",="2022-10-22 10:32:30.290443301"
="157-148-131-33x2846xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="49761",="2409:871E:8200:4::FFFB",="2408:8001:3072::1",="135.00 B",="898.85us",="2409:871E:8200:4::FFFB",="未知网段",="2408:8001:3072::1",="2022-10-22 10:32:29.142740176"
="118-213-93-177x8144xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="50446",="2409:871E:8200:4::FFFB",="240E:44:4001:8001::73",="147.00 B",="885.56us",="2409:871E:8200:4::FFFB",="未知网段",="240E:44:4001:8001::73",="2022-10-22 10:32:29.202758772"
="120-226-148-222x169xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="1997",="2409:871E:8200:4::FFFB",="2409:8050:2000:1101::33",="135.00 B",="1.02ms",="2409:871E:8200:4::FFFB",="未知网段",="2409:8050:2000:1101::33",="2022-10-22 10:32:27.014954731"
="123-187-31-140x678xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="22749",="2409:871E:8200:4::FFFB",="240E:41:C000:5::5",="134.00 B",="956.84us",="2409:871E:8200:4::FFFB",="未知网段",="240E:41:C000:5::5",="2022-10-22 10:32:25.740955534"
="117-145-179-148x9361xmapsystm.icbc.com.cn",="1(A)",="324.00 Bps",="中国",="中国",="48370",="2409:871E:8200:4::FFFB",="2409:807C:2000:214::2",="136.00 B",="790.19us",="2409:871E:8200:4::FFFB",="未知网段",="2409:807C:2000:214::2",="2022-10-22 10:32:08.423899360"
="110-52-59-66x7724xmapsystm.icbc.com.cn",="1(A)",="330.00 Bps",="中国",="中国",="57546",="2409:871E:8200:4::FFFB",="2408:8001:2000:1::51A",="145.00 B",="842.66us",="2409:871E:8200:4::FFFB",="未知网段",="2408:8001:2000:1::51A",="2022-10-22 10:31:43.845647665"
="112-50-111-66x9646xmapsystm.icbc.com.cn",="1(A)",="332.00 Bps",="中国",="中国",="55101",="2409:871E:8200:4::FFFB",="2409:8034:2000:2006::1",="146.00 B",="876.97us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8034:2000:2006::1",="2022-10-22 10:31:33.978242492"
